x_desired,y_desired,z_desired,x_actual,y_actual,z_actual
-0.752107,0.650733,-2.5,-0.144489,0.0592444,2.41371
-0.816032,0.684709,-2.5,-0.0729305,-0.00142015,2.41007
-0.816032,0.684709,-2.5,0.0033938,-0.0709417,2.40939
-0.816032,0.684709,-2.5,0.0731468,-0.137138,2.40588
-0.816032,0.684709,-2.5,0.147082,-0.210262,2.39121
-0.816032,0.684709,-2.5,0.210944,-0.273756,2.3626
-0.816032,0.684709,-2.5,0.271212,-0.339034,2.32475
-0.816032,0.684709,-2.5,0.316514,-0.389404,2.28409
-0.816032,0.684709,-2.5,0.350614,-0.428521,2.23054
-0.816032,0.684709,-2.5,0.366979,-0.44891,2.16774
-0.816032,0.684709,-2.5,0.366679,-0.447843,2.09258
-0.816032,0.684709,-2.5,0.352141,-0.42888,2.01497
-0.816032,0.684709,-2.5,0.323576,-0.398339,1.93514
-0.816032,0.684709,-2.5,0.291015,-0.367493,1.87012
-0.816032,0.684709,-2.5,0.275377,-0.34575,1.85513
-0.816032,0.684709,-2.5,0.270899,-0.344722,1.8625
-0.816032,0.684709,-2.5,0.267755,-0.345159,1.86981
-0.816032,0.684709,-2.5,0.265257,-0.342273,1.87597
-0.816032,0.684709,-2.5,0.263242,-0.334587,1.88256
-0.816032,0.684709,-2.5,0.265544,-0.326763,1.88839
-0.816032,0.684709,-2.5,0.266342,-0.318334,1.89252
-0.816032,0.684709,-2.5,0.269484,-0.309121,1.89898
-0.816032,0.684709,-2.5,0.27078,-0.302082,1.90466
-0.816032,0.684709,-2.5,0.267458,-0.297409,1.9096
-0.816032,0.684709,-2.5,0.264901,-0.294952,1.91494
-0.816032,0.684709,-2.5,0.26764,-0.296654,1.91794
-0.816032,0.684709,-2.5,0.272516,-0.300529,1.91836
-0.816032,0.684709,-2.5,0.27568,-0.302529,1.91677
-0.816032,0.684709,-2.5,0.274038,-0.299752,1.91357
-0.816032,0.684709,-2.5,0.271853,-0.28906,1.91336
-0.816032,0.684709,-2.5,0.271217,-0.282576,1.90857
-0.816032,0.684709,-2.5,0.2735,-0.275816,1.90768
-0.816032,0.684709,-2.5,0.275321,-0.270345,1.9096
-0.816032,0.684709,-2.5,0.274049,-0.266987,1.91223
-0.816032,0.684709,-2.5,0.278448,-0.271593,1.91446
-0.816032,0.684709,-2.5,0.280691,-0.279172,1.92417
-0.816032,0.684709,-2.5,0.280476,-0.289682,1.93198
-0.816032,0.684709,-2.5,0.279419,-0.300434,1.9371
-0.816032,0.684709,-2.5,0.279676,-0.307397,1.94018
-0.816032,0.684709,-2.5,0.280637,-0.318294,1.94325
-0.816032,0.684709,-2.5,0.280854,-0.327114,1.94728
-0.816032,0.684709,-2.5,0.281774,-0.331334,1.95337
-0.816032,0.684709,-2.5,0.281906,-0.331803,1.95865
-0.816032,0.684709,-2.5,0.277958,-0.331905,1.96037
-0.816032,0.684709,-2.5,0.277305,-0.326019,1.96189
-0.816032,0.684709,-2.5,0.276125,-0.318829,1.95895
-0.816032,0.684709,-2.5,0.274531,-0.310459,1.95469
-0.816032,0.684709,-2.5,0.273113,-0.305293,1.95291
-0.816032,0.684709,-2.5,0.268406,-0.303346,1.94723
-0.816032,0.684709,-2.5,0.259366,-0.302116,1.94108
-0.816032,0.684709,-2.5,0.250556,-0.303547,1.93914
-0.816032,0.684709,-2.5,0.243162,-0.304155,1.93992
-0.816032,0.684709,-2.5,0.234293,-0.301529,1.94043
-0.816032,0.684709,-2.5,0.226009,-0.304314,1.93829
-0.816032,0.684709,-2.5,0.21707,-0.306507,1.93734
-0.816032,0.684709,-2.5,0.208743,-0.306588,1.93989
-0.816032,0.684709,-2.5,0.201733,-0.30515,1.94159
-0.816032,0.684709,-2.5,0.197668,-0.3029,1.94077
-0.816032,0.684709,-2.5,0.194104,-0.295638,1.9451
-0.816032,0.684709,-2.5,0.19063,-0.298406,1.94946
-0.816032,0.684709,-2.5,0.19101,-0.298638,1.95141
-0.816032,0.684709,-2.5,0.191967,-0.296111,1.94785
-0.816032,0.684709,-2.5,0.189574,-0.290915,1.93374
-0.816032,0.684709,-2.5,0.185044,-0.280102,1.91104
-0.816032,0.684709,-2.5,0.186505,-0.273696,1.89637
-0.816032,0.684709,-2.5,0.185593,-0.266686,1.88481
-0.816032,0.684709,-2.5,0.182139,-0.259452,1.87647
-0.816032,0.684709,-2.5,0.181978,-0.251487,1.86718
-0.816032,0.684709,-2.5,0.187245,-0.249493,1.86636
-0.816032,0.684709,-2.5,0.193792,-0.244239,1.86251
-0.816032,0.684709,-2.5,0.200398,-0.23939,1.85589
-0.816032,0.684709,-2.5,0.207758,-0.23471,1.84807
-0.816032,0.684709,-2.5,0.213131,-0.230542,1.85138
-0.816032,0.684709,-2.5,0.218625,-0.227595,1.85509
-0.816032,0.684709,-2.5,0.221301,-0.22703,1.86211
-0.816032,0.684709,-2.5,0.221697,-0.225312,1.87189
-0.816032,0.684709,-2.5,0.220371,-0.22184,1.87972
-0.816032,0.684709,-2.5,0.218296,-0.221914,1.87941
-0.816032,0.684709,-2.5,0.220519,-0.210026,1.87849
-0.816032,0.684709,-2.5,0.224701,-0.20053,1.88188
-0.816032,0.684709,-2.5,0.227628,-0.195927,1.88559
-0.816032,0.684709,-2.5,0.228426,-0.194372,1.88694
-0.816032,0.684709,-2.5,0.228497,-0.19575,1.88437
-0.816032,0.684709,-2.5,0.232682,-0.197925,1.87622
-0.816032,0.684709,-2.5,0.23567,-0.201257,1.86844
-0.816032,0.684709,-2.5,0.237037,-0.207635,1.85763
-0.816032,0.684709,-2.5,0.235801,-0.216285,1.84452
-0.816032,0.684709,-2.5,0.23761,-0.220595,1.82261
-0.816032,0.684709,-2.5,0.241542,-0.218984,1.80236
-0.816032,0.684709,-2.5,0.242056,-0.218164,1.77901
-0.816032,0.684709,-2.5,0.239544,-0.219249,1.75412
-0.816032,0.684709,-2.5,0.236363,-0.22125,1.72655
-0.816032,0.684709,-2.5,0.231378,-0.227217,1.69378
-0.816032,0.684709,-2.5,0.229388,-0.240093,1.66984
-0.816032,0.684709,-2.5,0.23172,-0.250787,1.6554
-0.816032,0.684709,-2.5,0.234528,-0.259809,1.64894
-0.816032,0.684709,-2.5,0.233496,-0.268119,1.6521
-0.816032,0.684709,-2.5,0.23429,-0.273285,1.64784
-0.816032,0.684709,-2.5,0.233696,-0.275854,1.64285
-0.816032,0.684709,-2.5,0.233726,-0.272134,1.63881
-0.816032,0.684709,-2.5,0.235005,-0.264203,1.63263
-0.816032,0.684709,-2.5,0.235884,-0.263648,1.62023
-0.816032,0.684709,-2.5,0.23712,-0.266108,1.60848
-0.816032,0.684709,-2.5,0.235819,-0.261257,1.59788
-0.816032,0.684709,-2.5,0.235535,-0.25762,1.58679
-0.816032,0.684709,-2.5,0.236742,-0.257336,1.57878
-0.816032,0.684709,-2.5,0.237263,-0.257036,1.57821
-0.816032,0.684709,-2.5,0.236365,-0.258298,1.57368
-0.816032,0.684709,-2.5,0.235031,-0.262417,1.57402
-0.816032,0.684709,-2.5,0.235917,-0.26642,1.57273
-0.816032,0.684709,-2.5,0.239376,-0.269182,1.56805
-0.816032,0.684709,-2.5,0.243617,-0.269286,1.56326
-0.816032,0.684709,-2.5,0.247566,-0.266212,1.55094
-0.816032,0.684709,-2.5,0.247976,-0.263028,1.54236
-0.816032,0.684709,-2.5,0.24841,-0.265233,1.53695
-0.816032,0.684709,-2.5,0.250973,-0.273082,1.53263
-0.816032,0.684709,-2.5,0.251557,-0.280883,1.53317
-0.816032,0.684709,-2.5,0.254489,-0.285357,1.52831
-0.816032,0.684709,-2.5,0.259328,-0.288393,1.52752
-0.816032,0.684709,-2.5,0.264212,-0.292908,1.5349
-0.816032,0.684709,-2.5,0.265969,-0.300378,1.55162
-0.816032,0.684709,-2.5,0.265834,-0.306711,1.56295
-0.816032,0.684709,-2.5,0.263654,-0.312336,1.56722
-0.816032,0.684709,-2.5,0.258746,-0.315101,1.56654
-0.816032,0.684709,-2.5,0.253891,-0.315813,1.56491
-0.816032,0.684709,-2.5,0.25069,-0.316492,1.5654
-0.816032,0.684709,-2.5,0.250339,-0.317223,1.55678
-0.816032,0.684709,-2.5,0.249945,-0.32171,1.55748
-0.816032,0.684709,-2.5,0.247619,-0.326104,1.55445
-0.816032,0.684709,-2.5,0.243659,-0.328841,1.54478
-0.816032,0.684709,-2.5,0.241043,-0.327444,1.53156
-0.816032,0.684709,-2.5,0.238269,-0.322039,1.52388
-0.816032,0.684709,-2.5,0.2364,-0.318339,1.51874
-0.816032,0.684709,-2.5,0.236313,-0.318322,1.51455
-0.816032,0.684709,-2.5,0.237234,-0.320556,1.50759
-0.816032,0.684709,-2.5,0.237881,-0.322541,1.49236
-0.816032,0.684709,-2.5,0.240382,-0.333505,1.4907
-0.816032,0.684709,-2.5,0.237495,-0.342333,1.4878
-0.816032,0.684709,-2.5,0.234292,-0.347505,1.48676
-0.816032,0.684709,-2.5,0.233099,-0.349773,1.48539
-0.816032,0.684709,-2.5,0.235301,-0.347604,1.47261
-0.816032,0.684709,-2.5,0.235233,-0.346344,1.45841
-0.816032,0.684709,-2.5,0.235609,-0.34081,1.45203
-0.816032,0.684709,-2.5,0.237675,-0.335885,1.44179
-0.816032,0.684709,-2.5,0.240083,-0.335128,1.42863
-0.816032,0.684709,-2.5,0.239353,-0.338604,1.41911
-0.816032,0.684709,-2.5,0.242122,-0.339595,1.40632
-0.816032,0.684709,-2.5,0.242144,-0.338292,1.40005
-0.816032,0.684709,-2.5,0.242284,-0.336373,1.39858
-0.816032,0.684709,-2.5,0.244169,-0.334447,1.39935
-0.816032,0.684709,-2.5,0.237838,-0.335014,1.40653
-0.816032,0.684709,-2.5,0.234403,-0.333667,1.40941
-0.816032,0.684709,-2.5,0.233602,-0.333319,1.40748
